Loyalty Number,Cluster,Persona,Recency (Months),Total Flights,Distance,Points Redeemed,Salary
766562,2,Occasional / Declining Flyers,5,14,19622,1714,75318.0
402624,1,Inactive / Zero Flights,999,0,0,0,73455.0
623478,2,Occasional / Declining Flyers,0,19,28612,434,83489.0
405740,1,Inactive / Zero Flights,999,0,0,0,94761.0
819255,2,Occasional / Declining Flyers,1,10,13922,0,94761.0
785114,4,Active Points Hoarders,0,75,82253,555,42265.0
337945,4,Active Points Hoarders,1,39,52585,0,47215.0
535544,4,Active Points Hoarders,2,46,60333,910,47215.0
193775,4,Active Points Hoarders,0,35,67465,1046,85447.0
326069,4,Active Points Hoarders,0,38,48697,549,85447.0
874939,0,High-Value Redeemers,2,53,82570,1566,81317.0
195150,4,Active Points Hoarders,0,72,101756,389,50170.0
951781,0,High-Value Redeemers,2,36,57668,2102,61940.0
436266,2,Occasional / Declining Flyers,0,17,27990,892,64222.0
708151,1,Inactive / Zero Flights,999,0,0,0,61060.0
693791,0,High-Value Redeemers,0,25,39268,1620,64567.0
611366,2,Occasional / Declining Flyers,0,19,33745,644,65264.0
816196,0,High-Value Redeemers,0,46,65249,1344,65264.0
962801,0,High-Value Redeemers,1,30,40762,1036,73455.0
117033,4,Active Points Hoarders,1,35,42469,953,49139.0
189294,4,Active Points Hoarders,2,41,65856,0,66968.0
855998,2,Occasional / Declining Flyers,2,15,28519,493,73455.0
742669,0,High-Value Redeemers,0,51,85570,1803,70242.0
494887,2,Occasional / Declining Flyers,2,26,46512,344,75509.0
895651,4,Active Points Hoarders,1,39,51841,0,73455.0
585162,1,Inactive / Zero Flights,999,0,0,0,67145.0
857629,0,High-Value Redeemers,0,48,74120,2134,71353.0
702327,0,High-Value Redeemers,0,39,64662,2040,92705.0
430519,1,Inactive / Zero Flights,999,0,0,0,57499.0
123830,2,Occasional / Declining Flyers,22,3,6805,910,80038.0
441623,4,Active Points Hoarders,0,29,46861,389,80038.0
246911,2,Occasional / Declining Flyers,0,5,10999,0,73455.0
120799,2,Occasional / Declining Flyers,0,22,28399,914,73455.0
771872,0,High-Value Redeemers,0,42,67462,2233,73455.0
626664,0,High-Value Redeemers,0,42,70094,1360,73455.0
695342,2,Occasional / Declining Flyers,0,21,31998,516,82157.0
696329,4,Active Points Hoarders,0,50,60262,654,73455.0
806639,4,Active Points Hoarders,2,45,67904,522,73455.0
976596,4,Active Points Hoarders,0,46,68155,807,73455.0
428523,4,Active Points Hoarders,1,28,48925,424,92097.0
455937,4,Active Points Hoarders,0,32,48462,552,81031.0
908301,2,Occasional / Declining Flyers,2,17,18111,0,54036.0
931135,4,Active Points Hoarders,2,40,64969,0,104897.0
955130,2,Occasional / Declining Flyers,2,8,11424,324,64713.0
191638,4,Active Points Hoarders,0,41,65959,489,93110.0
338295,1,Inactive / Zero Flights,999,0,0,0,94891.0
704968,4,Active Points Hoarders,0,51,85215,625,62021.0
473194,4,Active Points Hoarders,0,32,52120,403,69003.0
923333,4,Active Points Hoarders,0,40,46475,921,87902.0
371606,0,High-Value Redeemers,1,25,40053,2118,83333.0
907157,2,Occasional / Declining Flyers,0,27,43789,0,87264.0
611689,4,Active Points Hoarders,0,38,48477,664,50114.0
830446,0,High-Value Redeemers,0,31,45897,1462,50114.0
741892,3,Legacy High-Income Churned,0,37,57797,1392,220729.0
143087,0,High-Value Redeemers,0,29,41101,1161,90241.0
251436,4,Active Points Hoarders,1,42,62050,0,73455.0
297568,4,Active Points Hoarders,1,42,60779,0,86718.0
187025,0,High-Value Redeemers,0,25,40234,1121,82727.0
167177,2,Occasional / Declining Flyers,0,19,29977,1129,70244.0
939752,4,Active Points Hoarders,1,49,78636,0,71849.0
140483,4,Active Points Hoarders,0,34,48476,896,88724.0
445338,4,Active Points Hoarders,0,44,63200,940,90414.0
122166,4,Active Points Hoarders,0,36,55983,875,73218.0
246581,1,Inactive / Zero Flights,999,0,0,0,82358.0
892066,2,Occasional / Declining Flyers,0,6,13832,594,96341.0
820406,4,Active Points Hoarders,0,28,48510,793,95306.0
887228,4,Active Points Hoarders,0,49,82614,734,77111.0
906836,4,Active Points Hoarders,0,33,48363,0,82388.0
872335,4,Active Points Hoarders,1,31,38050,946,73455.0
673399,4,Active Points Hoarders,1,40,51313,370,74158.0
844540,0,High-Value Redeemers,0,44,64882,1446,69471.0
199513,0,High-Value Redeemers,0,37,53522,1394,77268.0
695965,4,Active Points Hoarders,0,61,98538,1096,30353.0
215294,1,Inactive / Zero Flights,999,0,0,0,97030.0
223018,2,Occasional / Declining Flyers,0,3,4152,0,97030.0
501699,4,Active Points Hoarders,0,36,59549,994,97030.0
252472,1,Inactive / Zero Flights,999,0,0,0,87086.0
264107,4,Active Points Hoarders,2,45,44372,645,73455.0
524536,1,Inactive / Zero Flights,999,0,0,0,55121.0
475991,0,High-Value Redeemers,2,28,38236,1427,48103.0
407340,4,Active Points Hoarders,2,38,53935,409,61351.0
547559,0,High-Value Redeemers,1,33,52135,1184,61351.0
893771,4,Active Points Hoarders,0,42,70479,446,74235.0
929009,4,Active Points Hoarders,1,29,47389,0,99600.0
646359,4,Active Points Hoarders,1,42,61474,0,79989.0
183523,4,Active Points Hoarders,1,38,55038,428,91673.0
533509,0,High-Value Redeemers,1,60,85672,1676,91673.0
517702,2,Occasional / Declining Flyers,1,15,30038,0,76184.0
414164,2,Occasional / Declining Flyers,1,21,29631,563,69274.0
428565,2,Occasional / Declining Flyers,0,24,30314,710,69274.0
448142,2,Occasional / Declining Flyers,4,17,29462,528,69274.0
676289,0,High-Value Redeemers,0,38,56693,1124,69274.0
747339,4,Active Points Hoarders,2,41,58008,676,69274.0
853871,4,Active Points Hoarders,0,33,46932,713,69274.0
308591,4,Active Points Hoarders,0,44,58233,952,82772.0
972157,4,Active Points Hoarders,0,47,91372,925,82772.0
482351,4,Active Points Hoarders,0,69,95916,612,100159.0
903146,4,Active Points Hoarders,2,34,45990,0,87406.0
183626,2,Occasional / Declining Flyers,1,27,42579,646,88413.0
184206,0,High-Value Redeemers,0,54,76099,2673,53515.0
111387,1,Inactive / Zero Flights,999,0,0,0,101960.0
461354,0,High-Value Redeemers,0,38,53801,1229,50879.0
390546,4,Active Points Hoarders,0,39,54846,851,70674.0
256486,2,Occasional / Declining Flyers,1,23,42270,0,82599.0
961512,1,Inactive / Zero Flights,999,0,0,0,79864.0
349670,4,Active Points Hoarders,1,39,54024,516,76316.0
629995,2,Occasional / Declining Flyers,0,5,8242,0,76316.0
203409,2,Occasional / Declining Flyers,0,25,28468,0,50546.0
587623,0,High-Value Redeemers,0,30,47072,1480,50546.0
931097,4,Active Points Hoarders,0,37,56056,994,73455.0
955649,4,Active Points Hoarders,0,33,36935,554,67709.0
756668,2,Occasional / Declining Flyers,1,25,35757,0,103283.0
757060,1,Inactive / Zero Flights,999,0,0,0,103283.0
408863,4,Active Points Hoarders,0,37,65482,0,73455.0
833305,4,Active Points Hoarders,1,45,74081,908,83654.0
939932,4,Active Points Hoarders,0,59,100186,492,63578.0
761114,4,Active Points Hoarders,0,57,94566,948,51645.0
128245,2,Occasional / Declining Flyers,22,3,1935,0,50098.0
973407,2,Occasional / Declining Flyers,0,7,9131,610,73455.0
109029,2,Occasional / Declining Flyers,1,2,3944,0,74819.0
509514,0,High-Value Redeemers,0,52,78262,1476,63222.0
942287,1,Inactive / Zero Flights,999,0,0,0,73455.0
193212,0,High-Value Redeemers,0,37,47754,1239,104525.0
306112,1,Inactive / Zero Flights,999,0,0,0,104525.0
627970,4,Active Points Hoarders,0,32,50463,0,75875.0
911663,4,Active Points Hoarders,2,33,52976,812,86039.0
118365,4,Active Points Hoarders,0,30,48598,934,91239.0
716812,4,Active Points Hoarders,0,45,63649,691,91239.0
839263,4,Active Points Hoarders,0,57,59744,372,91239.0
862576,2,Occasional / Declining Flyers,0,26,37933,597,91239.0
479593,0,High-Value Redeemers,1,44,68648,1446,88616.0
521111,0,High-Value Redeemers,1,38,60492,1696,63478.0
861415,0,High-Value Redeemers,1,46,65290,1669,68728.0
256755,2,Occasional / Declining Flyers,3,6,4771,0,73455.0
727047,2,Occasional / Declining Flyers,0,6,10587,440,73455.0
926967,2,Occasional / Declining Flyers,1,1,1522,0,49700.0
784962,4,Active Points Hoarders,0,33,55678,372,60214.0
997599,4,Active Points Hoarders,1,35,55684,633,60214.0
367697,4,Active Points Hoarders,0,30,52395,457,101077.0
522935,2,Occasional / Declining Flyers,2,30,37320,569,84616.0
982578,0,High-Value Redeemers,0,49,62094,1492,51377.0
212695,2,Occasional / Declining Flyers,2,1,2385,541,73455.0
497648,2,Occasional / Declining Flyers,0,20,32979,943,88366.0
890595,0,High-Value Redeemers,0,42,48574,2346,57738.0
375265,4,Active Points Hoarders,2,38,53578,954,72765.0
794752,4,Active Points Hoarders,2,38,58808,439,72765.0
950391,4,Active Points Hoarders,0,36,60801,433,65872.0
325802,4,Active Points Hoarders,0,35,47027,433,94733.0
900801,2,Occasional / Declining Flyers,0,5,6420,0,73455.0
881304,4,Active Points Hoarders,0,36,54792,635,95432.0
780428,0,High-Value Redeemers,2,40,61102,1260,73455.0
266861,2,Occasional / Declining Flyers,1,24,39020,0,73455.0
137985,4,Active Points Hoarders,0,30,42638,1000,73455.0
620584,0,High-Value Redeemers,2,28,46056,1631,73455.0
812152,4,Active Points Hoarders,0,36,56449,393,77280.0
204926,2,Occasional / Declining Flyers,13,7,10870,648,95202.0
736459,4,Active Points Hoarders,0,30,46470,1016,60724.0
657946,4,Active Points Hoarders,0,30,52798,741,75827.0
153586,4,Active Points Hoarders,0,48,68292,546,60659.0
683910,2,Occasional / Declining Flyers,5,23,35608,560,53293.0
261832,2,Occasional / Declining Flyers,3,29,34438,984,60582.0
105214,0,High-Value Redeemers,1,35,52473,1847,88863.0
561041,0,High-Value Redeemers,1,32,40122,1038,88863.0
462495,4,Active Points Hoarders,4,39,54176,672,103189.0
994219,2,Occasional / Declining Flyers,0,2,2255,0,103189.0
729581,4,Active Points Hoarders,0,49,78246,1113,75700.0
724513,2,Occasional / Declining Flyers,0,10,16593,0,63694.0
672391,2,Occasional / Declining Flyers,0,4,6820,0,66523.0
465842,4,Active Points Hoarders,0,58,61639,0,68387.0
225748,1,Inactive / Zero Flights,999,0,0,0,73455.0
560597,4,Active Points Hoarders,0,50,95490,639,73455.0
253056,1,Inactive / Zero Flights,999,0,0,0,84154.0
271059,1,Inactive / Zero Flights,999,0,0,0,84154.0
357199,0,High-Value Redeemers,1,31,45349,1846,84745.0
852855,4,Active Points Hoarders,4,34,52304,0,73455.0
890646,2,Occasional / Declining Flyers,0,20,27534,0,73455.0
114242,4,Active Points Hoarders,0,38,53004,953,68653.0
472942,4,Active Points Hoarders,0,47,66617,605,58751.0
346274,0,High-Value Redeemers,3,33,48912,2286,85879.0
161780,4,Active Points Hoarders,0,33,40095,0,59567.0
215719,2,Occasional / Declining Flyers,0,8,8944,0,111948.0
604471,2,Occasional / Declining Flyers,18,4,4612,0,111948.0
676409,0,High-Value Redeemers,0,36,57554,3037,111948.0
852995,4,Active Points Hoarders,1,34,46307,735,74885.0
799437,4,Active Points Hoarders,2,45,63206,1145,56465.0
452150,1,Inactive / Zero Flights,999,0,0,0,73336.0
893375,0,High-Value Redeemers,0,54,86575,1639,73336.0
480200,0,High-Value Redeemers,0,46,67341,1964,67234.0
338808,2,Occasional / Declining Flyers,0,6,11806,0,96116.0
653337,0,High-Value Redeemers,0,48,72988,1643,97957.0
908759,0,High-Value Redeemers,0,49,73293,2246,97957.0
373771,4,Active Points Hoarders,0,41,62776,1087,70329.0
249795,2,Occasional / Declining Flyers,0,27,36218,803,63291.0
558288,1,Inactive / Zero Flights,999,0,0,0,64243.0
748890,4,Active Points Hoarders,0,45,79418,0,64243.0
507360,1,Inactive / Zero Flights,999,0,0,0,77363.0
517267,2,Occasional / Declining Flyers,6,25,37981,0,73455.0
454543,2,Occasional / Declining Flyers,1,27,35168,843,67757.0
262369,4,Active Points Hoarders,0,48,76425,373,66990.0
314328,4,Active Points Hoarders,0,41,62833,966,95584.0
555218,2,Occasional / Declining Flyers,3,7,9300,0,98476.0
445145,2,Occasional / Declining Flyers,6,18,28200,1402,78745.0
657116,4,Active Points Hoarders,1,49,69990,490,78745.0
236165,0,High-Value Redeemers,0,27,38788,1252,69971.0
502163,0,High-Value Redeemers,0,36,51804,2239,102274.0
551833,4,Active Points Hoarders,3,31,42885,699,102274.0
995812,2,Occasional / Declining Flyers,0,10,18786,432,62355.0
198456,1,Inactive / Zero Flights,999,0,0,0,74123.0
355298,4,Active Points Hoarders,8,41,64824,827,74123.0
754292,0,High-Value Redeemers,0,31,41591,1284,74123.0
639584,1,Inactive / Zero Flights,999,0,0,0,48697.0
447647,0,High-Value Redeemers,0,40,65798,1458,96830.0
261331,0,High-Value Redeemers,2,30,48877,1209,80816.0
582990,2,Occasional / Declining Flyers,21,2,2546,0,80816.0
120594,0,High-Value Redeemers,3,50,75531,1609,62537.0
315113,4,Active Points Hoarders,0,39,69177,567,73455.0
413330,2,Occasional / Declining Flyers,10,21,33442,0,73455.0
958518,2,Occasional / Declining Flyers,0,7,9091,0,73455.0
688748,3,Legacy High-Income Churned,7,6,8716,399,253369.0
352734,1,Inactive / Zero Flights,999,0,0,0,51573.0
450987,2,Occasional / Declining Flyers,22,4,7144,0,51573.0
767864,2,Occasional / Declining Flyers,0,8,7170,510,51573.0
385190,0,High-Value Redeemers,0,43,57946,1117,81333.0
916020,0,High-Value Redeemers,2,30,53391,1239,67990.0
663975,1,Inactive / Zero Flights,999,0,0,0,73455.0
548999,4,Active Points Hoarders,1,34,45797,0,73455.0
851255,0,High-Value Redeemers,0,53,80360,2213,73455.0
468516,0,High-Value Redeemers,0,41,56235,1296,50858.0
427980,4,Active Points Hoarders,1,40,61635,647,100483.0
804557,4,Active Points Hoarders,0,33,44297,615,100483.0
900325,2,Occasional / Declining Flyers,15,2,2324,0,92202.0
156870,2,Occasional / Declining Flyers,0,13,15907,0,46831.0
222278,0,High-Value Redeemers,1,22,38881,1527,46831.0
463751,0,High-Value Redeemers,0,47,77608,1360,46831.0
614221,2,Occasional / Declining Flyers,1,17,21708,0,46831.0
766777,0,High-Value Redeemers,0,28,35695,1114,46831.0
567151,2,Occasional / Declining Flyers,1,22,26615,513,73455.0
981395,4,Active Points Hoarders,0,49,81954,481,138073.0
572768,2,Occasional / Declining Flyers,0,6,4257,0,126642.0
612664,4,Active Points Hoarders,0,35,59087,0,126642.0
244844,2,Occasional / Declining Flyers,0,7,8652,615,73455.0
604274,4,Active Points Hoarders,0,79,113245,987,73455.0
292035,1,Inactive / Zero Flights,999,0,0,0,47036.0
277783,0,High-Value Redeemers,0,40,54386,2259,73455.0
917192,0,High-Value Redeemers,0,53,88470,1274,73455.0
602346,2,Occasional / Declining Flyers,1,26,37726,1012,55781.0
816110,4,Active Points Hoarders,0,46,68279,0,77085.0
928291,0,High-Value Redeemers,1,49,73466,2062,108785.0
656942,4,Active Points Hoarders,1,34,48280,643,73455.0
924037,4,Active Points Hoarders,0,29,44854,824,73455.0
348143,4,Active Points Hoarders,4,60,71748,0,51956.0
142717,4,Active Points Hoarders,0,39,68135,0,94584.0
156457,2,Occasional / Declining Flyers,0,26,36963,329,94584.0
968450,4,Active Points Hoarders,1,32,44006,311,64100.0
700770,4,Active Points Hoarders,1,32,57125,0,83782.0
712605,0,High-Value Redeemers,0,35,56514,1110,83782.0
110476,0,High-Value Redeemers,0,47,66715,1851,86244.0
315337,2,Occasional / Declining Flyers,0,2,1902,0,156945.0
988149,2,Occasional / Declining Flyers,2,20,21659,0,77608.0
906178,2,Occasional / Declining Flyers,0,21,34855,761,66467.0
633332,2,Occasional / Declining Flyers,2,5,8909,0,51508.0
861162,4,Active Points Hoarders,0,44,51953,504,76645.0
361680,1,Inactive / Zero Flights,999,0,0,0,63795.0
781110,0,High-Value Redeemers,0,48,79023,1686,63795.0
150883,0,High-Value Redeemers,0,50,73171,1474,73455.0
462279,4,Active Points Hoarders,0,63,95043,0,92213.0
332003,1,Inactive / Zero Flights,999,0,0,0,89586.0
275386,4,Active Points Hoarders,0,31,44552,429,73455.0
302066,2,Occasional / Declining Flyers,0,15,24414,0,73455.0
775304,2,Occasional / Declining Flyers,0,18,25709,0,103368.0
380627,4,Active Points Hoarders,1,44,56467,0,90879.0
922741,2,Occasional / Declining Flyers,1,1,741,0,73455.0
652862,4,Active Points Hoarders,0,41,63960,0,73455.0
421930,4,Active Points Hoarders,0,64,91947,0,54397.0
852786,2,Occasional / Declining Flyers,1,6,9424,0,68149.0
768959,2,Occasional / Declining Flyers,0,6,5192,590,73455.0
521699,3,Legacy High-Income Churned,15,22,39383,981,220552.0
690637,2,Occasional / Declining Flyers,0,29,29182,1088,58589.0
136430,0,High-Value Redeemers,0,33,53284,1718,73455.0
537852,0,High-Value Redeemers,0,43,60674,1873,73455.0
387568,4,Active Points Hoarders,0,44,63269,0,59082.0
932599,2,Occasional / Declining Flyers,2,5,8191,0,59082.0
151627,4,Active Points Hoarders,0,37,61564,953,68069.0
619596,2,Occasional / Declining Flyers,6,10,15769,353,68069.0
290507,2,Occasional / Declining Flyers,0,11,21155,372,69917.0
528363,2,Occasional / Declining Flyers,1,26,41386,340,73455.0
778030,4,Active Points Hoarders,0,38,52673,832,73455.0
723091,4,Active Points Hoarders,0,33,57766,837,73455.0
986126,1,Inactive / Zero Flights,999,0,0,0,73455.0
782100,4,Active Points Hoarders,0,34,58176,592,73455.0
802519,1,Inactive / Zero Flights,999,0,0,0,81909.0
534464,0,High-Value Redeemers,1,39,58038,1596,87286.0
306231,4,Active Points Hoarders,0,37,58081,911,86016.0
307296,2,Occasional / Declining Flyers,3,21,36266,1181,74153.0
426994,4,Active Points Hoarders,1,43,57488,916,60890.0
321227,0,High-Value Redeemers,0,39,52121,1223,99883.0
802645,2,Occasional / Declining Flyers,5,25,28429,548,73455.0
203696,4,Active Points Hoarders,0,49,63630,414,59576.0
433510,0,High-Value Redeemers,1,54,69980,1768,59576.0
607292,0,High-Value Redeemers,0,41,54205,1270,73455.0
996301,2,Occasional / Declining Flyers,22,3,4186,0,73455.0
918479,4,Active Points Hoarders,3,36,56730,420,73455.0
545179,4,Active Points Hoarders,1,59,91550,469,76650.0
135392,4,Active Points Hoarders,1,51,81754,511,97497.0
147272,4,Active Points Hoarders,0,37,56339,530,97497.0
356708,2,Occasional / Declining Flyers,0,29,39068,0,97497.0
830811,4,Active Points Hoarders,0,41,54662,830,97497.0
843816,1,Inactive / Zero Flights,999,0,0,0,97497.0
400600,4,Active Points Hoarders,0,60,72478,0,65462.0
435557,2,Occasional / Declining Flyers,1,31,35425,0,82371.0
686474,1,Inactive / Zero Flights,999,0,0,0,82371.0
271911,4,Active Points Hoarders,0,56,73730,611,73455.0
211589,4,Active Points Hoarders,1,38,61780,978,68905.0
455023,4,Active Points Hoarders,0,32,48509,906,68905.0
157911,0,High-Value Redeemers,0,35,48482,2227,55550.0
163481,1,Inactive / Zero Flights,999,0,0,0,62870.0
840071,0,High-Value Redeemers,0,37,51058,1687,62870.0
992194,0,High-Value Redeemers,0,34,44755,1840,73455.0
944750,4,Active Points Hoarders,0,41,61455,1086,73455.0
314065,0,High-Value Redeemers,4,39,66780,1473,70111.0
579093,2,Occasional / Declining Flyers,0,9,17872,0,73455.0
298098,2,Occasional / Declining Flyers,0,3,1947,622,55608.0
811746,0,High-Value Redeemers,0,49,84730,1393,73455.0
621876,4,Active Points Hoarders,2,42,61586,859,61670.0
508399,0,High-Value Redeemers,0,56,88753,2338,73455.0
523642,4,Active Points Hoarders,0,38,51943,0,73455.0
293222,2,Occasional / Declining Flyers,0,27,39855,398,75068.0
115354,0,High-Value Redeemers,0,52,79226,1546,73455.0
346529,4,Active Points Hoarders,0,42,69649,338,73455.0
740814,0,High-Value Redeemers,0,33,52121,1277,97333.0
968484,4,Active Points Hoarders,1,32,42962,540,97333.0
170404,0,High-Value Redeemers,0,41,52467,1348,66754.0
311008,1,Inactive / Zero Flights,999,0,0,0,66754.0
470123,4,Active Points Hoarders,0,41,57166,555,90359.0
360446,0,High-Value Redeemers,0,41,59480,2166,80895.0
423409,0,High-Value Redeemers,0,38,55992,1144,93875.0
697091,0,High-Value Redeemers,1,34,53269,1244,89373.0
926315,2,Occasional / Declining Flyers,1,7,9234,506,73455.0
790346,2,Occasional / Declining Flyers,1,15,16089,925,73455.0
230027,0,High-Value Redeemers,0,45,66449,2722,69111.0
877609,0,High-Value Redeemers,0,29,46500,1771,69111.0
355669,0,High-Value Redeemers,0,28,40521,1597,73455.0
319059,0,High-Value Redeemers,1,41,58411,1477,95340.0
466477,2,Occasional / Declining Flyers,19,8,11273,0,62830.0
958931,4,Active Points Hoarders,0,33,49229,935,90876.0
168123,2,Occasional / Declining Flyers,2,10,11227,0,73455.0
