Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Months Active,Last Flight Date,Recency (Months)
900325,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,92202.0,Single,Star,6045.63,Standard,2017,8,2017.0,10.0,2,2324,2324.0,0,24,2017-09-30,15
156870,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,46831.0,Married,Star,6047.03,Standard,2018,7,,,13,15907,15907.0,0,24,2018-12-31,0
222278,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,46831.0,Married,Star,6047.03,Standard,2012,5,,,22,38881,38881.0,1527,24,2018-11-30,1
463751,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,46831.0,Married,Star,6047.03,Standard,2014,6,,,47,77608,77608.0,1360,24,2018-12-31,0
614221,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,46831.0,Married,Star,6047.03,Standard,2018,1,,,17,21708,21708.0,0,24,2018-11-30,1
766777,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,46831.0,Married,Star,6047.03,Standard,2015,4,,,28,35695,35695.0,1114,24,2018-12-31,0
567151,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Star,6051.64,Standard,2017,11,,,22,26615,26615.0,513,24,2018-11-30,1
981395,Canada,British Columbia,Vancouver,V6E 3D9,Male,Doctor,138073.0,Married,Star,6054.49,Standard,2016,1,,,49,81954,81954.0,481,24,2018-12-31,0
572768,Canada,British Columbia,Whistler,V6T 1Y8,Male,Master,126642.0,Married,Star,6057.07,Standard,2018,10,,,6,4257,4257.0,0,24,2018-12-31,0
612664,Canada,Quebec,Montreal,H2T 2J6,Female,Master,126642.0,Married,Star,6057.07,Standard,2016,7,,,35,59087,59087.0,0,24,2018-12-31,0
244844,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Single,Star,6062.44,Standard,2018,10,,,7,8652,8652.0,615,24,2018-12-31,0
604274,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Single,Star,6062.44,Standard,2015,2,,,79,113245,113245.0,987,48,2018-12-31,0
292035,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,47036.0,Single,Star,6063.2,Standard,2013,7,2015.0,7.0,0,0,0.0,0,24,,999
277783,Canada,Ontario,Toronto,M2M 7K8,Male,College,73455.0,Single,Star,6064.34,Standard,2016,8,,,40,54386,54386.0,2259,24,2018-12-31,0
917192,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,73455.0,Single,Star,6064.34,Standard,2014,8,,,53,88470,88470.0,1274,24,2018-12-31,0
602346,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,55781.0,Married,Star,6066.12,Standard,2013,12,,,26,37726,37726.0,1012,24,2018-11-30,1
816110,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Master,77085.0,Divorced,Star,6071.91,Standard,2012,5,,,46,68279,68279.0,0,24,2018-12-31,0
928291,Canada,Quebec,Hull,J8Y 3Z5,Female,Master,108785.0,Divorced,Star,6073.24,Standard,2016,6,,,49,73466,73466.0,2062,24,2018-11-30,1
656942,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,73455.0,Single,Star,6081.05,Standard,2014,10,,,34,48280,48280.0,643,24,2018-11-30,1
924037,Canada,Ontario,London,M5B 3E4,Female,College,73455.0,Single,Star,6081.48,Standard,2015,6,,,29,44854,44854.0,824,24,2018-12-31,0
348143,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51956.0,Married,Nova,4950.25,2018 Promotion,2018,4,,,60,71748,107622.0,0,11,2018-08-31,4
142717,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,94584.0,Married,Star,6087.3,Standard,2016,6,,,39,68135,68135.0,0,24,2018-12-31,0
156457,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,94584.0,Married,Star,6087.3,Standard,2013,11,,,26,36963,36963.0,329,24,2018-12-31,0
968450,Canada,Ontario,Toronto,P1W 1K4,Male,High School or Below,64100.0,Single,Star,6089.52,Standard,2015,6,,,32,44006,44006.0,311,24,2018-11-30,1
700770,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,83782.0,Married,Star,6089.77,Standard,2012,9,,,32,57125,57125.0,0,24,2018-11-30,1
712605,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,83782.0,Married,Star,6089.77,Standard,2017,3,,,35,56514,56514.0,1110,24,2018-12-31,0
110476,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,86244.0,Married,Star,6098.46,Standard,2014,3,,,47,66715,66715.0,1851,24,2018-12-31,0
315337,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,156945.0,Married,Star,6104.5,Standard,2018,10,,,2,1902,1902.0,0,24,2018-12-31,0
988149,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77608.0,Married,Star,6104.85,Standard,2017,9,,,20,21659,21659.0,0,24,2018-10-31,2
906178,Canada,Ontario,Thunder Bay,K8T 5M5,Female,High School or Below,66467.0,Married,Star,6111.05,Standard,2017,10,,,21,34855,34855.0,761,24,2018-12-31,0
633332,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,51508.0,Married,Star,6121.11,Standard,2018,6,,,5,8909,8909.0,0,24,2018-10-31,2
861162,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,76645.0,Married,Star,6126.57,Standard,2013,9,,,44,51953,51953.0,504,24,2018-12-31,0
361680,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,63795.0,Single,Star,6135.08,Standard,2013,8,2014.0,11.0,0,0,0.0,0,48,,999
781110,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,63795.0,Single,Star,6135.08,Standard,2013,6,,,48,79023,79023.0,1686,24,2018-12-31,0
150883,Canada,Ontario,Toronto,P1W 1K4,Male,College,73455.0,Single,Star,6141.96,Standard,2017,3,,,50,73171,73171.0,1474,24,2018-12-31,0
462279,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,92213.0,Divorced,Nova,4995.21,2018 Promotion,2018,4,2018.0,12.0,63,95043,142564.5,0,11,2018-12-31,0
332003,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,89586.0,Divorced,Star,6156.36,Standard,2014,3,2014.0,11.0,0,0,0.0,0,24,,999
275386,Canada,Alberta,Calgary,T3E 2V9,Male,College,73455.0,Single,Star,6158.6,Standard,2012,8,,,31,44552,44552.0,429,24,2018-12-31,0
302066,Canada,Ontario,Toronto,M1R 4K3,Male,College,73455.0,Single,Star,6158.6,Standard,2018,6,,,15,24414,24414.0,0,24,2018-12-31,0
775304,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,103368.0,Married,Star,6159.01,Standard,2018,1,,,18,25709,25709.0,0,24,2018-12-31,0
380627,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,90879.0,Married,Star,6162.2,Standard,2017,1,,,44,56467,56467.0,0,24,2018-11-30,1
922741,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Single,Star,6162.37,Standard,2018,8,,,1,741,741.0,0,24,2018-11-30,1
652862,Canada,Ontario,Toronto,M2M 7K8,Female,College,73455.0,Single,Star,6165.56,Standard,2015,6,,,41,63960,63960.0,0,24,2018-12-31,0
421930,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,54397.0,Married,Nova,5032.39,2018 Promotion,2018,4,,,64,91947,137920.5,0,11,2018-12-31,0
852786,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,68149.0,Married,Star,6176.7,Standard,2018,6,,,6,9424,9424.0,0,24,2018-11-30,1
768959,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Star,6179.7,Standard,2018,8,,,6,5192,5192.0,590,24,2018-12-31,0
521699,Canada,Ontario,Toronto,M2M 6J7,Female,Doctor,220552.0,Single,Star,6183.11,Standard,2016,12,2017.0,8.0,22,39383,39383.0,981,24,2017-08-31,15
690637,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,58589.0,Married,Star,6183.19,Standard,2016,12,,,29,29182,29182.0,1088,24,2018-12-31,0
136430,Canada,Ontario,Toronto,M2P 4F6,Male,College,73455.0,Single,Star,6185.1,Standard,2013,5,,,33,53284,53284.0,1718,24,2018-12-31,0
537852,Canada,Alberta,Peace River,T9O 2W2,Female,College,73455.0,Single,Star,6185.1,Standard,2016,8,,,43,60674,60674.0,1873,24,2018-12-31,0
387568,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,59082.0,Single,Star,6186.27,Standard,2013,2,,,44,63269,63269.0,0,24,2018-12-31,0
932599,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,59082.0,Single,Star,6186.27,Standard,2018,8,,,5,8191,8191.0,0,24,2018-10-31,2
151627,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,68069.0,Married,Star,6207.17,Standard,2017,2,,,37,61564,61564.0,953,24,2018-12-31,0
619596,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,68069.0,Married,Star,6207.17,Standard,2017,10,2018.0,6.0,10,15769,15769.0,353,24,2018-06-30,6
290507,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,69917.0,Married,Star,6218.66,Standard,2017,12,,,11,21155,21155.0,372,24,2018-12-31,0
528363,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,73455.0,Single,Star,6220.77,Standard,2017,9,,,26,41386,41386.0,340,24,2018-11-30,1
778030,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,73455.0,Single,Star,6227.37,Standard,2014,10,,,38,52673,52673.0,832,24,2018-12-31,0
723091,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,73455.0,Married,Star,6237.51,Standard,2016,12,,,33,57766,57766.0,837,24,2018-12-31,0
986126,Canada,Quebec,Montreal,H2Y 2W2,Female,College,73455.0,Married,Star,6237.51,Standard,2012,8,,,0,0,0.0,0,24,,999
782100,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Star,6240.66,Standard,2015,6,,,34,58176,58176.0,592,24,2018-12-31,0
802519,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,81909.0,Married,Star,6240.9,Standard,2016,3,2016.0,11.0,0,0,0.0,0,24,,999
534464,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,87286.0,Married,Star,6242.6,Standard,2012,8,,,39,58038,58038.0,1596,24,2018-11-30,1
306231,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,86016.0,Married,Star,6243.09,Standard,2014,3,,,37,58081,58081.0,911,24,2018-12-31,0
307296,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,74153.0,Divorced,Star,6243.14,Standard,2014,1,,,21,36266,36266.0,1181,24,2018-09-30,3
426994,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,60890.0,Married,Star,6245.58,Standard,2016,10,,,43,57488,57488.0,916,24,2018-11-30,1
321227,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,99883.0,Married,Star,6252.36,Standard,2013,9,,,39,52121,52121.0,1223,24,2018-12-31,0
802645,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Married,Star,6259.48,Standard,2015,12,,,25,28429,28429.0,548,24,2018-07-31,5
203696,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,59576.0,Married,Star,6259.51,Standard,2015,7,,,49,63630,63630.0,414,24,2018-12-31,0
433510,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,59576.0,Married,Star,6259.51,Standard,2015,5,,,54,69980,69980.0,1768,24,2018-11-30,1
607292,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,73455.0,Single,Star,6264.63,Standard,2013,12,,,41,54205,54205.0,1270,24,2018-12-31,0
996301,Canada,Ontario,Kingston,M9K 2P4,Male,College,73455.0,Married,Star,6265.34,Standard,2012,12,,,3,4186,4186.0,0,24,2017-02-28,22
918479,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,73455.0,Single,Star,6269.14,Standard,2012,8,,,36,56730,56730.0,420,24,2018-09-30,3
545179,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76650.0,Married,Nova,5259.44,2018 Promotion,2018,3,,,59,91550,137325.0,469,11,2018-11-30,1
135392,Canada,Alberta,Edmonton,T3G 6Y6,Male,Master,97497.0,Divorced,Star,6273.91,Standard,2015,5,,,51,81754,81754.0,511,24,2018-11-30,1
147272,Canada,Ontario,Toronto,M2M 6J7,Female,Master,97497.0,Divorced,Star,6273.91,Standard,2013,5,,,37,56339,56339.0,530,24,2018-12-31,0
356708,Canada,Quebec,Hull,J8Y 3Z5,Female,Master,97497.0,Divorced,Star,6273.91,Standard,2017,10,,,29,39068,39068.0,0,24,2018-12-31,0
830811,Canada,Quebec,Montreal,H2T 9K8,Male,Master,97497.0,Divorced,Star,6273.91,Standard,2014,11,,,41,54662,54662.0,830,24,2018-12-31,0
843816,Canada,British Columbia,Whistler,V6T 1Y8,Male,Master,97497.0,Divorced,Star,6273.91,Standard,2015,11,2016.0,7.0,0,0,0.0,0,24,,999
400600,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,65462.0,Divorced,Nova,5316.64,2018 Promotion,2018,4,,,60,72478,108717.0,0,11,2018-12-31,0
435557,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,82371.0,Married,Star,6274.12,Standard,2012,9,,,31,35425,35425.0,0,24,2018-11-30,1
686474,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,82371.0,Married,Star,6274.12,Standard,2014,4,2014.0,12.0,0,0,0.0,0,24,,999
271911,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,6275.16,Standard,2013,9,,,56,73730,73730.0,611,24,2018-12-31,0
211589,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,68905.0,Married,Star,6279.82,Standard,2016,6,,,38,61780,61780.0,978,24,2018-11-30,1
455023,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,68905.0,Married,Star,6279.82,Standard,2012,9,,,32,48509,48509.0,906,24,2018-12-31,0
157911,Canada,Ontario,London,M5B 3E4,Male,Bachelor,55550.0,Married,Star,6282.08,Standard,2014,8,,,35,48482,48482.0,2227,24,2018-12-31,0
163481,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,62870.0,Married,Star,6282.08,Standard,2014,7,2016.0,1.0,0,0,0.0,0,24,,999
840071,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,62870.0,Married,Star,6282.08,Standard,2017,1,,,37,51058,51058.0,1687,24,2018-12-31,0
992194,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,73455.0,Married,Star,6282.32,Standard,2014,4,,,34,44755,44755.0,1840,24,2018-12-31,0
944750,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Married,Star,6285.02,Standard,2016,5,,,41,61455,61455.0,1086,24,2018-12-31,0
314065,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,70111.0,Married,Star,6285.15,Standard,2016,3,2018.0,8.0,39,66780,66780.0,1473,24,2018-08-31,4
579093,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,73455.0,Single,Star,6285.31,Standard,2018,5,,,9,17872,17872.0,0,24,2018-12-31,0
298098,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,55608.0,Married,Star,6285.48,Standard,2018,11,,,3,1947,1947.0,622,24,2018-12-31,0
811746,Canada,Ontario,Trenton,K8V 4B2,Male,College,73455.0,Married,Star,6288.16,Standard,2018,6,,,49,84730,84730.0,1393,24,2018-12-31,0
621876,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,61670.0,Married,Star,6289.8,Standard,2012,11,,,42,61586,61586.0,859,24,2018-10-31,2
508399,Canada,Ontario,Ottawa,K1F 2R2,Female,College,73455.0,Single,Star,6290.7,Standard,2016,2,,,56,88753,88753.0,2338,24,2018-12-31,0
523642,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Single,Star,6291.59,Standard,2017,3,,,38,51943,51943.0,0,24,2018-12-31,0
293222,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,75068.0,Divorced,Nova,5445.37,2018 Promotion,2018,2,,,27,39855,59782.5,398,11,2018-12-31,0
115354,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,73455.0,Single,Star,6297.0,Standard,2012,8,,,52,79226,79226.0,1546,24,2018-12-31,0
346529,Canada,Quebec,Montreal,H4G 3T4,Female,College,73455.0,Single,Star,6297.0,Standard,2013,12,,,42,69649,69649.0,338,24,2018-12-31,0
740814,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,97333.0,Married,Star,6298.18,Standard,2015,7,,,33,52121,52121.0,1277,24,2018-12-31,0
968484,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,97333.0,Married,Star,6298.18,Standard,2016,3,,,32,42962,42962.0,540,24,2018-11-30,1
170404,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,66754.0,Married,Star,6301.1,Standard,2016,5,,,41,52467,52467.0,1348,24,2018-12-31,0
311008,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,66754.0,Married,Star,6301.1,Standard,2012,5,,,0,0,0.0,0,24,,999
470123,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,90359.0,Married,Star,6310.4,Standard,2016,9,,,41,57166,57166.0,555,24,2018-12-31,0
360446,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,80895.0,Married,Star,6314.49,Standard,2015,2,,,41,59480,59480.0,2166,24,2018-12-31,0
423409,Canada,Quebec,Montreal,H2T 2J6,Male,High School or Below,93875.0,Married,Nova,5556.91,2018 Promotion,2018,2,,,38,55992,83988.0,1144,11,2018-12-31,0
697091,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,89373.0,Married,Star,6323.92,Standard,2012,6,,,34,53269,53269.0,1244,24,2018-11-30,1
926315,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,73455.0,Married,Star,6325.03,Standard,2018,6,,,7,9234,9234.0,506,24,2018-11-30,1
790346,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Divorced,Star,6326.68,Standard,2018,5,,,15,16089,16089.0,925,24,2018-11-30,1
230027,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,69111.0,Single,Star,6332.94,Standard,2016,1,,,45,66449,66449.0,2722,24,2018-12-31,0
877609,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,69111.0,Single,Star,6332.94,Standard,2017,4,,,29,46500,46500.0,1771,24,2018-12-31,0
355669,Canada,Ontario,Toronto,P1J 8T7,Male,College,73455.0,Single,Star,6334.47,Standard,2016,1,,,28,40521,40521.0,1597,24,2018-12-31,0
319059,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,95340.0,Single,Star,6342.47,Standard,2012,12,,,41,58411,58411.0,1477,24,2018-11-30,1
466477,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,62830.0,Married,Star,6347.5,Standard,2016,11,2017.0,7.0,8,11273,11273.0,0,24,2017-05-31,19
958931,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,90876.0,Married,Star,6352.96,Standard,2017,4,,,33,49229,49229.0,935,24,2018-12-31,0
168123,Canada,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Married,Star,6361.85,Standard,2017,12,,,10,11227,11227.0,0,24,2018-10-31,2
148942,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,73455.0,Married,Star,6361.95,Standard,2015,10,,,43,72743,72743.0,2790,24,2018-12-31,0
580500,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,30644.0,Married,Nova,5619.65,2018 Promotion,2018,4,,,45,69786,104679.0,433,11,2018-12-31,0
315527,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,40991.0,Married,Nova,5638.26,2018 Promotion,2018,3,,,32,56116,84174.0,0,11,2018-09-30,3
554255,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,64373.0,Married,Star,6366.23,Standard,2017,12,,,5,10145,10145.0,0,24,2018-07-31,5
281550,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,57150.0,Single,Star,6369.26,Standard,2017,7,,,30,52796,52796.0,775,24,2018-12-31,0
528173,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,57150.0,Single,Star,6369.26,Standard,2016,9,,,41,63942,63942.0,1439,24,2018-12-31,0
652809,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,57150.0,Single,Star,6369.26,Standard,2012,11,,,0,0,0.0,0,24,,999
773397,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,57150.0,Single,Star,6369.26,Standard,2013,5,,,39,71346,71346.0,866,24,2018-11-30,1
595529,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,103705.0,Single,Star,6375.08,Standard,2015,2,2015.0,10.0,0,0,0.0,0,24,,999
275118,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,81579.0,Married,Star,6383.48,Standard,2014,9,,,42,66596,66596.0,0,24,2018-12-31,0
522851,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,73455.0,Single,Star,6383.61,Standard,2012,7,,,0,0,0.0,0,24,,999
434658,Canada,Ontario,Sudbury,M5V 1G5,Female,College,73455.0,Single,Star,6385.62,Standard,2014,9,,,37,47325,47325.0,565,24,2018-10-31,2
360485,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,51251.0,Divorced,Star,6388.21,Standard,2013,4,2013.0,6.0,0,0,0.0,0,24,,999
516984,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,67126.0,Divorced,Star,6405.74,Standard,2016,2,,,61,84224,84224.0,1634,24,2018-12-31,0
231641,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,68485.0,Married,Star,6408.79,Standard,2014,1,,,46,61282,61282.0,648,24,2018-12-31,0
981150,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,68485.0,Married,Star,6408.79,Standard,2013,5,,,48,74792,74792.0,498,24,2018-12-31,0
375056,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,45493.0,Married,Star,6411.12,Standard,2017,12,2018.0,8.0,12,17644,17644.0,0,24,2018-07-31,5
756341,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,74916.0,Divorced,Star,6412.37,Standard,2016,7,,,39,58521,58521.0,3146,24,2018-12-31,0
357161,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Single,Star,6418.85,Standard,2014,7,,,38,38826,38826.0,1159,24,2018-12-31,0
802470,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,73455.0,Single,Star,6423.74,Standard,2012,12,,,35,47811,47811.0,473,24,2018-12-31,0
925254,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Star,6423.74,Standard,2014,9,,,37,45009,45009.0,1387,24,2018-12-31,0
501037,Canada,Ontario,Toronto,P1L 8X8,Male,College,73455.0,Single,Star,6425.71,Standard,2013,1,2013.0,2.0,0,0,0.0,0,24,,999
555541,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,6425.71,Standard,2012,11,,,27,29395,29395.0,2212,24,2018-12-31,0
182459,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,97790.0,Married,Star,6438.97,Standard,2013,4,,,35,54769,54769.0,492,24,2018-11-30,1
103217,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Single,Star,6439.33,Standard,2013,10,,,36,56399,56399.0,0,24,2018-12-31,0
597837,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,72180.0,Married,Star,6446.71,Standard,2013,5,,,44,70480,70480.0,1217,24,2018-10-31,2
724626,Canada,Ontario,Toronto,P5S 6R4,Female,College,73455.0,Married,Star,6473.33,Standard,2017,10,,,26,28028,28028.0,349,24,2018-10-31,2
957572,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,73455.0,Single,Star,6474.83,Standard,2013,6,,,41,69452,69452.0,1391,24,2018-10-31,2
585854,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,69126.0,Married,Star,6478.8,Standard,2013,11,,,40,68651,68651.0,1195,24,2018-11-30,1
848998,Canada,Ontario,Thunder Bay,K8T 5M5,Male,High School or Below,57691.0,Married,Star,6480.1,Standard,2015,10,,,36,58506,58506.0,474,24,2018-08-31,4
822305,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,63259.0,Married,Star,6480.68,Standard,2015,8,,,41,53848,53848.0,835,24,2018-11-30,1
475172,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,6481.38,Standard,2017,9,,,31,63872,63872.0,0,24,2018-12-31,0
906316,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,54363.0,Married,Star,6481.53,Standard,2016,2,,,45,67211,67211.0,2753,24,2018-12-31,0
518561,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,95723.0,Single,Star,6486.11,Standard,2016,9,,,22,24606,24606.0,744,24,2018-11-30,1
141614,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,97241.0,Married,Star,6496.2,Standard,2015,4,,,45,64088,64088.0,3070,24,2018-12-31,0
476327,Canada,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Single,Star,6500.41,Standard,2017,10,,,26,32977,32977.0,0,24,2018-12-31,0
411030,Canada,Ontario,Toronto,P1J 8T7,Female,College,73455.0,Single,Star,6503.14,Standard,2017,4,,,5,8780,8780.0,0,48,2018-12-31,0
829863,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,65785.0,Divorced,Star,6503.22,Standard,2018,12,,,0,0,0.0,0,24,,999
360805,Canada,Ontario,Toronto,M1R 4K3,Male,Doctor,199894.0,Married,Star,6503.4,Standard,2015,2,,,30,51365,51365.0,481,24,2018-12-31,0
659792,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,199894.0,Married,Star,6503.4,Standard,2012,7,,,0,0,0.0,0,24,,999
798832,Canada,New Brunswick,Moncton,E1A 2A7,Male,Doctor,199894.0,Married,Star,6503.4,Standard,2014,10,,,30,46238,46238.0,0,24,2018-08-31,4
939961,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,199894.0,Married,Star,6503.4,Standard,2014,5,,,44,62945,62945.0,1077,24,2018-12-31,0
501131,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,75949.0,Married,Star,6508.76,Standard,2014,10,,,50,70377,70377.0,990,24,2018-12-31,0
837517,Canada,Alberta,Edmonton,T9G 1W3,Female,College,73455.0,Single,Star,6512.98,Standard,2017,9,,,18,19982,19982.0,461,24,2018-12-31,0
491987,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,88350.0,Divorced,Star,6514.43,Standard,2013,11,,,51,81745,81745.0,318,24,2018-12-31,0
